"title","attribution","roomTitle","url.art","imagepath","Status","month","year","monthyear","datechange"
"Chodorow II","Frank Stella","East Building, Upper Level - Elevator Lobby","/content/ngaweb/collection/art-object-page.74826.html","https://media.nga.gov/iiif/322cde8a-04e7-4a55-b993-a9a1bb4dcb0b/full/!384,384/0/default.jpg","Removed","September","2023","September 2023","September 26"
