"title","attribution","roomTitle","url.art","imagepath","Status","month","year","monthyear","datechange"
"Sentinel","Simone Leigh","East Building Atrium","/content/ngaweb/collection/art-object-page.227564.html","https://media.nga.gov/iiif/145bb4fc-c58f-4e19-9e55-1058ac8d03d1/full/!384,384/0/default.jpg","Added","September","2023","September 2023","September 19"
